,filename,Nodes,class
9671,/zookeeper-server/src/main/java/org/apache/zookeeper/server/ZKDatabase.java,"[BinaryExpr, MethodCallExpr, MethodCallExpr] [dataTree, getNode, ZooDefs, CONFIG, NODE, should, only, happen, during, upgrade, dataTree, addConfigNode]",4
9680,/zookeeper-server/src/main/java/org/apache/zookeeper/server/ZooKeeperCriticalThread.java,"[MethodDeclaration, MethodCallExpr, MethodCallExpr, MethodCallExpr] [This, will, be, used, by, the, uncaught, exception, handler, and, make, the, system, exit, param, threadName, thread, name, param, e, exception, object, Override, handleException, String, threadName, Throwable, e, listener, notifyStopping, threadName, ExitCode, UNEXPECTED, ERROR, getValue, ServerMetrics, getMetrics, UNRECOVERABLE, ERROR, COUNT, add]",1
9685,/zookeeper-server/src/main/java/org/apache/zookeeper/server/ZooKeeperServer.java,"[NameExpr, MethodCallExpr] [skipACL]",5
9686,/zookeeper-server/src/main/java/org/apache/zookeeper/server/ZooKeeperServer.java,"[NameExpr, MethodCallExpr] [enforceQuota]",5
9688,/zookeeper-server/src/main/java/org/apache/zookeeper/server/ZooKeeperServer.java,"[MethodDeclaration, AssignExpr, MethodCallExpr] [VisibleForTesting, setEnableEagerACLCheck, enabled, ZooKeeperServer, enableEagerACLCheck, enabled]",3
9690,/zookeeper-server/src/main/java/org/apache/zookeeper/server/ZooKeeperServer.java,"[MethodDeclaration, AssignExpr, MethodCallExpr] [setCloseSessionTxnEnabled, enabled, ZooKeeperServer, closeSessionTxnEnabled, enabled]",4
9691,/zookeeper-server/src/main/java/org/apache/zookeeper/server/ZooKeeperServer.java,"[BinaryExpr, VariableDeclarationExpr, BinaryExpr, MethodCallExpr, ThrowStmt] [intBufferStartingSizeBytes, String, msg, Buffer, starting, size, intBufferStartingSizeBytes, must, be, greater, than, or, equal, to, Configure, with, Dzookeeper, intBufferStartingSizeBytes, size, IllegalArgumentException, msg]",3
9694,/zookeeper-server/src/main/java/org/apache/zookeeper/server/ZooKeeperServer.java,"[BinaryExpr, MethodCallExpr] [jvmPauseMonitor]",5
9706,/zookeeper-server/src/main/java/org/apache/zookeeper/server/ZooKeeperServer.java,"[MethodDeclaration, VariableDeclarationExpr, MethodCallExpr, VariableDeclarationExpr, NullLiteralExpr, TryStmt, IfStmt, NameExpr, MethodCallExpr, AssignExpr, VariableDeclarationExpr, BinaryExpr, MethodCallExpr, MethodCallExpr, ReturnStmt, NameExpr] [Takes, a, snapshot, on, the, server, param, syncSnap, syncSnap, sync, the, snapshot, immediately, after, write, param, isSevere, system, exist, otherwise, IOException, param, fastForwardFromEdits, whether, fast, forward, database, to, the, latest, recorded, transactions, file, snapshot, file, object, IOException, File, takeSnapshot, syncSnap, isSevere, fastForwardFromEdits, IOException, start, Time, currentElapsedTime, File, snapFile, fastForwardFromEdits, zkDb, fastForwardDataBase, snapFile, txnLogFactory, save, zkDb, getDataTree, zkDb, getSessionWithTimeOuts, syncSnap, IOException, e, isSevere, This, is, a, severe, error, that, we, cannot, recover, from, so, we, need, to, exit, ServiceUtils, requestSystemExit, ExitCode, TXNLOG, ERROR, TAKING, SNAPSHOT, getValue, e, elapsed, Time, currentElapsedTime, start, ServerMetrics, getMetrics, SNAPSHOT, TIME, add, elapsed, snapFile]",1
9707,/zookeeper-server/src/main/java/org/apache/zookeeper/server/ZooKeeperServer.java,"[IfStmt, NameExpr, MethodCallExpr, AssignExpr] [fastForwardFromEdits, zkDb, fastForwardDataBase, snapFile, txnLogFactory, save, zkDb, getDataTree, zkDb, getSessionWithTimeOuts, syncSnap, IOException, e, isSevere, This, is, a, severe, error, that, we, cannot, recover, from, so, we, need, to, exit, ServiceUtils, requestSystemExit, ExitCode, TXNLOG, ERROR, TAKING, SNAPSHOT, getValue, e]",1
9708,/zookeeper-server/src/main/java/org/apache/zookeeper/server/ZooKeeperServer.java,"[NameExpr, MethodCallExpr, MethodCallExpr, ThrowStmt] [isSevere, This, is, a, severe, error, that, we, cannot, recover, from, so, we, need, to, exit, ServiceUtils, requestSystemExit, ExitCode, TXNLOG, ERROR, TAKING, SNAPSHOT, getValue, e]",3
9710,/zookeeper-server/src/main/java/org/apache/zookeeper/server/ZooKeeperServer.java,"[MethodDeclaration, IfStmt, BinaryExpr, ThrowStmt, VariableDeclarationExpr, MethodCallExpr, MethodCallExpr, VariableDeclarationExpr, ObjectCreationExpr, VariableDeclarationExpr, ObjectCreationExpr, VariableDeclarationExpr, MethodCallExpr, MethodCallExpr, MethodCallExpr, AssignExpr, TryStmt, MethodCallExpr, MethodCallExpr, MethodCallExpr, VariableDeclarationExpr, BinaryExpr, MethodCallExpr, MethodCallExpr, ReturnStmt, MethodCallExpr] [Restores, database, from, a, snapshot, It, is, used, by, the, restore, admin, server, command, param, inputStream, input, stream, of, snapshot, Return, last, processed, zxid, IOException, restoreFromSnapshot, InputStream, inputStream, IOException, inputStream, IllegalArgumentException, InputStream, can, not, be, when, restoring, from, snapshot, start, Time, currentElapsedTime, restore, to, a, zkDatabase, ZKDatabase, newZKDatabase, ZKDatabase, txnLogFactory, CheckedInputStream, cis, CheckedInputStream, BufferedInputStream, inputStream, Adler, InputArchive, ia, BinaryInputArchive, getArchive, cis, newZKDatabase, deserializeSnapshot, ia, cis, create, a, CountDownLatch, restoreLatch, CountDownLatch, set, to, the, zkDatabase, setZKDatabase, newZKDatabase, re, create, SessionTrack, createSessionTracker, unblock, request, submission, restoreLatch, countDown, restoreLatch, elapsed, Time, currentElapsedTime, start, ServerMetrics, getMetrics, RESTORE, TIME, add, elapsed, getLastProcessedZxid]",2
9727,/zookeeper-server/src/main/java/org/apache/zookeeper/server/ZooKeeperServer.java,"[MethodDeclaration, MethodCallExpr, MethodCallExpr] [closeSession, sessionId, we, not, want, to, wait, a, session, close, send, it, as, soon, as, we, detect, it, close, sessionId]",4
9731,/zookeeper-server/src/main/java/org/apache/zookeeper/server/ZooKeeperServer.java,"[MethodDeclaration, VariableDeclarationExpr, MethodCallExpr, MethodCallExpr, MethodCallExpr] [expire, Session, session, sessionId, session, getSessionId, close, sessionId]",3
9732,/zookeeper-server/src/main/java/org/apache/zookeeper/server/ZooKeeperServer.java,"[MethodDeclaration, MethodCallExpr, MethodCallExpr] [expire, sessionId, close, sessionId]",4
9736,/zookeeper-server/src/main/java/org/apache/zookeeper/server/ZooKeeperServer.java,"[MethodDeclaration, TryStmt, AssignExpr, MethodCallExpr, TryStmt, AssignExpr, MethodCallExpr] [registerJMX, register, with, JMX, jmxServerBean, ZooKeeperServerBean, MBeanRegistry, getInstance, register, jmxServerBean, jmxDataTreeBean, DataTreeBean, zkDb, getDataTree, MBeanRegistry, getInstance, register, jmxDataTreeBean, jmxServerBean, Exception, e, jmxDataTreeBean, Exception, e, jmxServerBean]",2
9737,/zookeeper-server/src/main/java/org/apache/zookeeper/server/ZooKeeperServer.java,"[AssignExpr, MethodCallExpr, TryStmt, AssignExpr, MethodCallExpr] [register, with, JMX, jmxServerBean, ZooKeeperServerBean, MBeanRegistry, getInstance, register, jmxServerBean, jmxDataTreeBean, DataTreeBean, zkDb, getDataTree, MBeanRegistry, getInstance, register, jmxDataTreeBean, jmxServerBean, Exception, e, jmxDataTreeBean, Exception, e, jmxServerBean]",2
9738,/zookeeper-server/src/main/java/org/apache/zookeeper/server/ZooKeeperServer.java,"[AssignExpr, MethodCallExpr] [jmxDataTreeBean, DataTreeBean, zkDb, getDataTree, MBeanRegistry, getInstance, register, jmxDataTreeBean, jmxServerBean, Exception, e, jmxDataTreeBean]",2
9753,/zookeeper-server/src/main/java/org/apache/zookeeper/server/ZooKeeperServer.java,"[MethodDeclaration, AssignExpr, IfStmt, BinaryExpr, MethodCallExpr, ElseStmt, MethodCallExpr] [Sets, the, state, of, ZooKeeper, server, After, changing, the, state, it, notifies, the, server, state, change, to, a, registered, shutdown, handler, any, p, The, following, are, the, server, state, transitions, ul, li, During, startup, the, server, will, be, in, the, INITIAL, state, li, li, After, successfully, starting, the, server, sets, the, state, to, RUNNING, li, li, The, server, transitions, to, the, ERROR, state, it, hits, an, internal, error, link, ZooKeeperServerListenerImpl, notifies, any, critical, resource, error, events, e, g, SyncRequestProcessor, not, being, able, to, write, a, txn, to, disk, li, li, During, shutdown, the, server, sets, the, state, to, SHUTDOWN, which, corresponds, to, the, server, not, running, li, ul, li, During, maintenance, e, g, restore, the, server, sets, the, state, to, MAINTENANCE, li, ul, param, state, server, state, setState, State, state, state, state, Notify, server, state, changes, to, the, registered, shutdown, handler, any, zkShutdownHandler, zkShutdownHandler, handle, state]",1
9754,/zookeeper-server/src/main/java/org/apache/zookeeper/server/ZooKeeperServer.java,"[BinaryExpr, MethodCallExpr, MethodCallExpr] [Notify, server, state, changes, to, the, registered, shutdown, handler, any, zkShutdownHandler, zkShutdownHandler, handle, state]",3
9758,/zookeeper-server/src/main/java/org/apache/zookeeper/server/ZooKeeperServer.java,"[MethodDeclaration, IfStmt, MethodCallExpr, MethodCallExpr, MethodCallExpr, IfStmt, BinaryExpr, TryStmt, MethodCallExpr, MethodCallExpr, ElseStmt, MethodCallExpr, IfStmt, BinaryExpr, MethodCallExpr] [Shut, down, the, server, instance, param, fullyShutDown, when, no, other, server, will, use, the, same, database, to, replace, one, shutdown, fullyShutDown, canShutdown, shutdownComponents, zkDb, fullyShutDown, There, is, no, need, to, clear, the, database, we, are, going, to, reuse, it, When, a, quorum, is, established, we, can, still, apply, the, diff, on, top, of, the, same, zkDb, data, If, we, fetch, a, snapshot, from, leader, the, zkDb, will, be, cleared, anyway, before, loading, the, snapshot, This, will, fast, forward, the, database, to, the, last, recorded, transaction, zkDb, fastForwardDataBase, IOException, e, fullyShutDown, setState, State, SHUTDOWN, zkDb, fullyShutDown, zkDb, clear]",2
9759,/zookeeper-server/src/main/java/org/apache/zookeeper/server/ZooKeeperServer.java,"[MethodCallExpr, MethodCallExpr, MethodCallExpr, IfStmt, BinaryExpr, TryStmt, MethodCallExpr, MethodCallExpr, MethodCallExpr] [canShutdown, shutdownComponents, zkDb, fullyShutDown, There, is, no, need, to, clear, the, database, we, are, going, to, reuse, it, When, a, quorum, is, established, we, can, still, apply, the, diff, on, top, of, the, same, zkDb, data, If, we, fetch, a, snapshot, from, leader, the, zkDb, will, be, cleared, anyway, before, loading, the, snapshot, This, will, fast, forward, the, database, to, the, last, recorded, transaction, zkDb, fastForwardDataBase, IOException, e, fullyShutDown, setState, State, SHUTDOWN]",3
9760,/zookeeper-server/src/main/java/org/apache/zookeeper/server/ZooKeeperServer.java,"[BinaryExpr, TryStmt, MethodCallExpr] [zkDb, fullyShutDown, There, is, no, need, to, clear, the, database, we, are, going, to, reuse, it, When, a, quorum, is, established, we, can, still, apply, the, diff, on, top, of, the, same, zkDb, data, If, we, fetch, a, snapshot, from, leader, the, zkDb, will, be, cleared, anyway, before, loading, the, snapshot, This, will, fast, forward, the, database, to, the, last, recorded, transaction, zkDb, fastForwardDataBase, IOException, e, fullyShutDown]",2
9761,/zookeeper-server/src/main/java/org/apache/zookeeper/server/ZooKeeperServer.java,"[MethodCallExpr] [There, is, no, need, to, clear, the, database, we, are, going, to, reuse, it, When, a, quorum, is, established, we, can, still, apply, the, diff, on, top, of, the, same, zkDb, data, If, we, fetch, a, snapshot, from, leader, the, zkDb, will, be, cleared, anyway, before, loading, the, snapshot, This, will, fast, forward, the, database, to, the, last, recorded, transaction, zkDb, fastForwardDataBase, IOException, e, fullyShutDown]",2
9768,/zookeeper-server/src/main/java/org/apache/zookeeper/server/ZooKeeperServer.java,"[MethodDeclaration, TryStmt, IfStmt, BinaryExpr, MethodCallExpr, TryStmt, IfStmt, BinaryExpr, MethodCallExpr, AssignExpr, AssignExpr] [unregisterJMX, unregister, from, JMX, jmxDataTreeBean, MBeanRegistry, getInstance, unregister, jmxDataTreeBean, Exception, e, jmxServerBean, MBeanRegistry, getInstance, unregister, jmxServerBean, Exception, e, jmxServerBean, jmxDataTreeBean]",2
9769,/zookeeper-server/src/main/java/org/apache/zookeeper/server/ZooKeeperServer.java,"[IfStmt, BinaryExpr, MethodCallExpr] [unregister, from, JMX, jmxDataTreeBean, MBeanRegistry, getInstance, unregister, jmxDataTreeBean, Exception, e]",2
9771,/zookeeper-server/src/main/java/org/apache/zookeeper/server/ZooKeeperServer.java,"[IfStmt, BinaryExpr, MethodCallExpr] [jmxServerBean, MBeanRegistry, getInstance, unregister, jmxServerBean, Exception, e]",2
9789,/zookeeper-server/src/main/java/org/apache/zookeeper/server/ZooKeeperServer.java,"[MethodDeclaration, IfStmt, MethodCallExpr, MethodCallExpr, ElseStmt, MethodCallExpr, MethodCallExpr] [reopenSession, ServerCnxn, cnxn, sessionId, passwd, sessionTimeout, IOException, checkPasswd, sessionId, passwd, revalidateSession, cnxn, sessionId, sessionTimeout, finishSessionInit, cnxn]",2
9790,/zookeeper-server/src/main/java/org/apache/zookeeper/server/ZooKeeperServer.java,"[MethodCallExpr, MethodCallExpr, MethodCallExpr, MethodCallExpr] [checkPasswd, sessionId, passwd, revalidateSession, cnxn, sessionId, sessionTimeout, finishSessionInit, cnxn]",3
9791,/zookeeper-server/src/main/java/org/apache/zookeeper/server/ZooKeeperServer.java,"[MethodDeclaration, TryStmt, IfStmt, NameExpr, IfStmt, BinaryExpr, MethodCallExpr, ElseStmt, IfStmt, BinaryExpr, MethodCallExpr, TryStmt, VariableDeclarationExpr, ObjectCreationExpr, VariableDeclarationExpr, ObjectCreationExpr, VariableDeclarationExpr, MethodCallExpr, MethodCallExpr, MethodCallExpr, MethodCallExpr, VariableDeclarationExpr, MethodCallExpr, MethodCallExpr, MethodCallExpr, IfStmt, NameExpr, MethodCallExpr, MethodCallExpr, ElseStmt, MethodCallExpr, MethodCallExpr] [finishSessionInit, ServerCnxn, cnxn, valid, register, with, JMX, valid, serverCnxnFactory, serverCnxnFactory, cnxns, contains, cnxn, serverCnxnFactory, registerConnection, cnxn, secureServerCnxnFactory, secureServerCnxnFactory, cnxns, contains, cnxn, secureServerCnxnFactory, registerConnection, cnxn, Exception, e, ConnectResponse, rsp, ConnectResponse, valid, cnxn, getSessionTimeout, send, session, is, no, valid, cnxn, getSessionId, longer, valid, valid, generatePasswd, cnxn, getSessionId, ReadOnlyZooKeeperServer, ByteArrayOutputStream, baos, ByteArrayOutputStream, BinaryOutputArchive, bos, BinaryOutputArchive, getArchive, baos, bos, writeInt, len, cnxn, protocolManager, serializeConnectResponse, rsp, bos, baos, close, ByteBuffer, bb, ByteBuffer, wrap, baos, toByteArray, bb, putInt, bb, remaining, rewind, cnxn, sendBuffer, bb, valid, cnxn, enableRecv, cnxn, sendBuffer, ServerCnxnFactory, closeConn, Exception, e, cnxn, close, ServerCnxn, DisconnectReason, IO, EXCEPTION, IN, SESSION, INIT]",2
9792,/zookeeper-server/src/main/java/org/apache/zookeeper/server/ZooKeeperServer.java,"[IfStmt, NameExpr, IfStmt, BinaryExpr, MethodCallExpr, ElseStmt, IfStmt, BinaryExpr, MethodCallExpr] [register, with, JMX, valid, serverCnxnFactory, serverCnxnFactory, cnxns, contains, cnxn, serverCnxnFactory, registerConnection, cnxn, secureServerCnxnFactory, secureServerCnxnFactory, cnxns, contains, cnxn, secureServerCnxnFactory, registerConnection, cnxn, Exception, e]",1
9796,/zookeeper-server/src/main/java/org/apache/zookeeper/server/ZooKeeperServer.java,"[VariableDeclarationExpr, ObjectCreationExpr, VariableDeclarationExpr, ObjectCreationExpr, VariableDeclarationExpr, MethodCallExpr, MethodCallExpr, MethodCallExpr, MethodCallExpr, VariableDeclarationExpr, MethodCallExpr, MethodCallExpr, MethodCallExpr, IfStmt, NameExpr, MethodCallExpr, MethodCallExpr, ElseStmt, MethodCallExpr, MethodCallExpr] [ConnectResponse, rsp, ConnectResponse, valid, cnxn, getSessionTimeout, send, session, is, no, valid, cnxn, getSessionId, longer, valid, valid, generatePasswd, cnxn, getSessionId, ReadOnlyZooKeeperServer, ByteArrayOutputStream, baos, ByteArrayOutputStream, BinaryOutputArchive, bos, BinaryOutputArchive, getArchive, baos, bos, writeInt, len, cnxn, protocolManager, serializeConnectResponse, rsp, bos, baos, close, ByteBuffer, bb, ByteBuffer, wrap, baos, toByteArray, bb, putInt, bb, remaining, rewind, cnxn, sendBuffer, bb, valid, cnxn, enableRecv, cnxn, sendBuffer, ServerCnxnFactory, closeConn, Exception, e, cnxn, close, ServerCnxn, DisconnectReason, IO, EXCEPTION, IN, SESSION, INIT]",2
9797,/zookeeper-server/src/main/java/org/apache/zookeeper/server/ZooKeeperServer.java,"[NameExpr, MethodCallExpr, MethodCallExpr, MethodCallExpr, MethodCallExpr] [valid, cnxn, enableRecv, cnxn, sendBuffer, ServerCnxnFactory, closeConn]",4
9801,/zookeeper-server/src/main/java/org/apache/zookeeper/server/ZooKeeperServer.java,"[MethodDeclaration, IfStmt, BinaryExpr, TryStmt, MethodCallExpr, MethodCallExpr, MethodCallExpr] [submitRequest, Request, si, restoreLatch, restoreLatch, await, InterruptedException, e, enqueueRequest, si]",3
9802,/zookeeper-server/src/main/java/org/apache/zookeeper/server/ZooKeeperServer.java,"[BinaryExpr, TryStmt, MethodCallExpr, MethodCallExpr] [restoreLatch, restoreLatch, await, InterruptedException, e]",4
9803,/zookeeper-server/src/main/java/org/apache/zookeeper/server/ZooKeeperServer.java,"[MethodCallExpr, MethodCallExpr] [restoreLatch, await, InterruptedException, e]",5
